,Date,Open,High,Low,Close,Volume,Turnover,update_timestamp
249,2020-12-28,0.7156703,0.7156703,0.7156703,0.7156703,4744180.0,0.0,2025-03-15 21:23:38
250,2020-12-29,0.7819719,0.7819719,0.7819719,0.7819719,4488894.0,0.0,2025-03-15 21:23:38
251,2020-12-30,0.8109378,0.8109378,0.8109378,0.8109378,4247580.0,0.0,2025-03-15 21:23:38
252,2020-12-31,0.8572115,0.8572115,0.8572115,0.8572115,5774206.0,0.0,2025-03-15 21:23:38
253,2021-01-04,0.8643593,0.8643593,0.8643593,0.8643593,6864750.0,0.0,2025-03-15 21:23:38
254,2021-01-05,0.73090607,0.73090607,0.73090607,0.73090607,5549927.0,0.0,2025-03-15 21:23:38
255,2021-01-06,0.78039056,0.78039056,0.78039056,0.78039056,7789182.0,0.0,2025-03-15 21:23:38
256,2021-01-07,0.6768222,0.6768222,0.6768222,0.6768222,5886283.0,0.0,2025-03-15 21:23:38
257,2021-01-08,0.7318232,0.7318232,0.7318232,0.7318232,7264394.0,0.0,2025-03-15 21:23:38
258,2021-01-11,0.78960246,0.78960246,0.78960246,0.78960246,5906207.0,0.0,2025-03-15 21:23:38
259,2021-01-12,0.69306105,0.69306105,0.69306105,0.69306105,5740552.0,0.0,2025-03-15 21:23:38
260,2021-01-13,0.8460221,0.8460221,0.8460221,0.8460221,6863178.0,0.0,2025-03-15 21:23:38
261,2021-01-14,0.6590558,0.6590558,0.6590558,0.6590558,7014274.0,0.0,2025-03-15 21:23:38
262,2021-01-15,0.80447334,0.80447334,0.80447334,0.80447334,7968722.0,0.0,2025-03-15 21:23:38
263,2021-01-19,0.68635345,0.68635345,0.68635345,0.68635345,6336915.0,0.0,2025-03-15 21:23:38
264,2021-01-20,0.7120129,0.7120129,0.7120129,0.7120129,6783495.0,0.0,2025-03-15 21:23:38
265,2021-01-21,0.74337536,0.74337536,0.74337536,0.74337536,5864190.0,0.0,2025-03-15 21:23:38
266,2021-01-22,0.6319701,0.6319701,0.6319701,0.6319701,6316826.0,0.0,2025-03-15 21:23:38
267,2021-01-25,0.723886,0.723886,0.723886,0.723886,7267069.0,0.0,2025-03-15 21:23:38
268,2021-01-26,0.71370906,0.71370906,0.71370906,0.71370906,5333784.0,0.0,2025-03-15 21:23:38
269,2021-01-27,0.7298893,0.7298893,0.7298893,0.7298893,8825914.0,0.0,2025-03-15 21:23:38
270,2021-01-28,0.746407,0.746407,0.746407,0.746407,7374317.0,0.0,2025-03-15 21:23:38
271,2021-01-29,0.9296016,0.9296016,0.9296016,0.9296016,8118820.0,0.0,2025-03-15 21:23:38
272,2021-02-01,0.7698424,0.7698424,0.7698424,0.7698424,6836625.0,0.0,2025-03-15 21:23:38
273,2021-02-02,0.7769655,0.7769655,0.7769655,0.7769655,6330587.0,0.0,2025-03-15 21:23:38
274,2021-02-03,0.8510501,0.8510501,0.8510501,0.8510501,6032363.0,0.0,2025-03-15 21:23:38
275,2021-02-04,0.7333124,0.7333124,0.7333124,0.7333124,5879075.0,0.0,2025-03-15 21:23:38
276,2021-02-05,0.75243455,0.75243455,0.75243455,0.75243455,6479518.0,0.0,2025-03-15 21:23:38
277,2021-02-08,0.6907178,0.6907178,0.6907178,0.6907178,6020100.0,0.0,2025-03-15 21:23:38
278,2021-02-09,0.66778046,0.66778046,0.66778046,0.66778046,5989540.0,0.0,2025-03-15 21:23:38
279,2021-02-10,0.75488234,0.75488234,0.75488234,0.75488234,6273499.0,0.0,2025-03-15 21:23:38
280,2021-02-11,0.7406063,0.7406063,0.7406063,0.7406063,6424101.0,0.0,2025-03-15 21:23:38
281,2021-02-12,0.81786627,0.81786627,0.81786627,0.81786627,7280718.0,0.0,2025-03-15 21:23:38
282,2021-02-16,0.77491736,0.77491736,0.77491736,0.77491736,7258459.0,0.0,2025-03-15 21:23:38
283,2021-02-17,0.71268535,0.71268535,0.71268535,0.71268535,6597889.0,0.0,2025-03-15 21:23:38
284,2021-02-18,0.8219947,0.8219947,0.8219947,0.8219947,5886251.0,0.0,2025-03-15 21:23:38
285,2021-02-19,0.7452601,0.7452601,0.7452601,0.7452601,7498634.0,0.0,2025-03-15 21:23:38
286,2021-02-22,0.65940654,0.65940654,0.65940654,0.65940654,6442319.0,0.0,2025-03-15 21:23:38
287,2021-02-23,0.75882053,0.75882053,0.75882053,0.75882053,6398021.0,0.0,2025-03-15 21:23:38
288,2021-02-24,0.6953905,0.6953905,0.6953905,0.6953905,6402059.0,0.0,2025-03-15 21:23:38
289,2021-02-25,0.804746,0.804746,0.804746,0.804746,7159467.0,0.0,2025-03-15 21:23:38
290,2021-02-26,0.9238598,0.9238598,0.9238598,0.9238598,7551467.0,0.0,2025-03-15 21:23:38
291,2021-03-01,0.96533406,0.96533406,0.96533406,0.96533406,6087868.0,0.0,2025-03-15 21:23:38
292,2021-03-02,0.7700014,0.7700014,0.7700014,0.7700014,4612898.0,0.0,2025-03-15 21:23:38
293,2021-03-03,0.82917297,0.82917297,0.82917297,0.82917297,5869421.0,0.0,2025-03-15 21:23:38
294,2021-03-04,0.89169484,0.89169484,0.89169484,0.89169484,7749152.0,0.0,2025-03-15 21:23:38
295,2021-03-05,0.95324534,0.95324534,0.95324534,0.95324534,7536851.0,0.0,2025-03-15 21:23:38
296,2021-03-08,0.78824806,0.78824806,0.78824806,0.78824806,5565298.0,0.0,2025-03-15 21:23:38
297,2021-03-09,0.9243066,0.9243066,0.9243066,0.9243066,5460597.0,0.0,2025-03-15 21:23:38
298,2021-03-10,0.7204054,0.7204054,0.7204054,0.7204054,5338301.0,0.0,2025-03-15 21:23:38
299,2021-03-11,0.7350654,0.7350654,0.7350654,0.7350654,5720705.0,0.0,2025-03-15 21:23:38
300,2021-03-12,0.7712401,0.7712401,0.7712401,0.7712401,5898986.0,0.0,2025-03-15 21:23:38
301,2021-03-15,0.7538938,0.7538938,0.7538938,0.7538938,5992864.0,0.0,2025-03-15 21:23:38
302,2021-03-16,0.8948846,0.8948846,0.8948846,0.8948846,5753402.0,0.0,2025-03-15 21:23:38
303,2021-03-17,0.7326998,0.7326998,0.7326998,0.7326998,5350104.0,0.0,2025-03-15 21:23:38
304,2021-03-18,0.74735796,0.74735796,0.74735796,0.74735796,5728617.0,0.0,2025-03-15 21:23:38
305,2021-03-19,0.82426685,0.82426685,0.82426685,0.82426685,6234640.0,0.0,2025-03-15 21:23:38
306,2021-03-22,0.72222793,0.72222793,0.72222793,0.72222793,4904633.0,0.0,2025-03-15 21:23:38
307,2021-03-23,0.81471056,0.81471056,0.81471056,0.81471056,5091675.0,0.0,2025-03-15 21:23:38
308,2021-03-24,0.88916945,0.88916945,0.88916945,0.88916945,5832174.0,0.0,2025-03-15 21:23:38
309,2021-03-25,0.87736166,0.87736166,0.87736166,0.87736166,6142731.0,0.0,2025-03-15 21:23:38
310,2021-03-26,0.88696766,0.88696766,0.88696766,0.88696766,6879216.0,0.0,2025-03-15 21:23:38
311,2021-03-29,0.8504049,0.8504049,0.8504049,0.8504049,5403484.0,0.0,2025-03-15 21:23:38
312,2021-03-30,0.770768,0.770768,0.770768,0.770768,4487011.0,0.0,2025-03-15 21:23:38
313,2021-03-31,0.7443703,0.7443703,0.7443703,0.7443703,6091320.0,0.0,2025-03-15 21:23:38
314,2021-04-01,0.7188583,0.7188583,0.7188583,0.7188583,6374355.0,0.0,2025-03-15 21:23:38
315,2021-04-05,0.692015,0.692015,0.692015,0.692015,6318879.0,0.0,2025-03-15 21:23:38
316,2021-04-06,0.66920173,0.66920173,0.66920173,0.66920173,4758360.0,0.0,2025-03-15 21:23:38
317,2021-04-07,0.79827017,0.79827017,0.79827017,0.79827017,5000047.0,0.0,2025-03-15 21:23:38
318,2021-04-08,0.7206135,0.7206135,0.7206135,0.7206135,5302554.0,0.0,2025-03-15 21:23:38
319,2021-04-09,0.75449836,0.75449836,0.75449836,0.75449836,5922697.0,0.0,2025-03-15 21:23:38
320,2021-04-12,0.730835,0.730835,0.730835,0.730835,5034073.0,0.0,2025-03-15 21:23:38
321,2021-04-13,0.6883486,0.6883486,0.6883486,0.6883486,5180512.0,0.0,2025-03-15 21:23:38
322,2021-04-14,0.7810574,0.7810574,0.7810574,0.7810574,5713333.0,0.0,2025-03-15 21:23:38
323,2021-04-15,0.76343435,0.76343435,0.76343435,0.76343435,5746925.0,0.0,2025-03-15 21:23:38
324,2021-04-16,0.7657715,0.7657715,0.7657715,0.7657715,6610540.0,0.0,2025-03-15 21:23:38
325,2021-04-19,0.84076905,0.84076905,0.84076905,0.84076905,5500726.0,0.0,2025-03-15 21:23:38
326,2021-04-20,0.7949156,0.7949156,0.7949156,0.7949156,5438781.0,0.0,2025-03-15 21:23:38
327,2021-04-21,0.7122283,0.7122283,0.7122283,0.7122283,4755060.0,0.0,2025-03-15 21:23:38
328,2021-04-22,0.79491,0.79491,0.79491,0.79491,5277477.0,0.0,2025-03-15 21:23:38
329,2021-04-23,0.79803276,0.79803276,0.79803276,0.79803276,5687325.0,0.0,2025-03-15 21:23:38
330,2021-04-26,0.6537641,0.6537641,0.6537641,0.6537641,4416822.0,0.0,2025-03-15 21:23:38
331,2021-04-27,0.69755596,0.69755596,0.69755596,0.69755596,3867372.0,0.0,2025-03-15 21:23:38
332,2021-04-28,0.8079531,0.8079531,0.8079531,0.8079531,4660491.0,0.0,2025-03-15 21:23:38
333,2021-04-29,0.7082331,0.7082331,0.7082331,0.7082331,5069356.0,0.0,2025-03-15 21:23:38
334,2021-04-30,0.9536968,0.9536968,0.9536968,0.9536968,5192041.0,0.0,2025-03-15 21:23:38
335,2021-05-03,0.7519861,0.7519861,0.7519861,0.7519861,4499130.0,0.0,2025-03-15 21:23:38
336,2021-05-04,0.85941476,0.85941476,0.85941476,0.85941476,5434015.0,0.0,2025-03-15 21:23:38
337,2021-05-05,0.8798145,0.8798145,0.8798145,0.8798145,4594669.0,0.0,2025-03-15 21:23:38
338,2021-05-06,0.8748939,0.8748939,0.8748939,0.8748939,4918038.0,0.0,2025-03-15 21:23:38
339,2021-05-07,0.8570642,0.8570642,0.8570642,0.8570642,6079185.0,0.0,2025-03-15 21:23:38
340,2021-05-10,0.90421015,0.90421015,0.90421015,0.90421015,5850996.0,0.0,2025-03-15 21:23:38
341,2021-05-11,0.9857134,0.9857134,0.9857134,0.9857134,6259493.0,0.0,2025-03-15 21:23:38
342,2021-05-12,0.9774889,0.9774889,0.9774889,0.9774889,7404355.0,0.0,2025-03-15 21:23:38
343,2021-05-13,1.0026237,1.0026237,1.0026237,1.0026237,5718434.0,0.0,2025-03-15 21:23:38
344,2021-05-14,0.900048,0.900048,0.900048,0.900048,6467982.0,0.0,2025-03-15 21:23:38
345,2021-05-17,0.9197876,0.9197876,0.9197876,0.9197876,5082484.0,0.0,2025-03-15 21:23:38
346,2021-05-18,0.8477929,0.8477929,0.8477929,0.8477929,4816287.0,0.0,2025-03-15 21:23:38
347,2021-05-19,1.0723387,1.0723387,1.0723387,1.0723387,6017423.0,0.0,2025-03-15 21:23:38
348,2021-05-20,0.83513755,0.83513755,0.83513755,0.83513755,5128167.0,0.0,2025-03-15 21:23:38
349,2021-05-21,0.8471215,0.8471215,0.8471215,0.8471215,6075757.0,0.0,2025-03-15 21:23:38
350,2021-05-24,0.7616686,0.7616686,0.7616686,0.7616686,5312835.0,0.0,2025-03-15 21:23:38
351,2021-05-25,0.82205933,0.82205933,0.82205933,0.82205933,4303030.0,0.0,2025-03-15 21:23:38
352,2021-05-26,0.7551663,0.7551663,0.7551663,0.7551663,5148861.0,0.0,2025-03-15 21:23:38
353,2021-05-27,0.7109356,0.7109356,0.7109356,0.7109356,5455929.0,0.0,2025-03-15 21:23:38
354,2021-05-28,0.7336436,0.7336436,0.7336436,0.7336436,6077532.0,0.0,2025-03-15 21:23:38
355,2021-06-01,0.66301954,0.66301954,0.66301954,0.66301954,5378453.0,0.0,2025-03-15 21:23:38
356,2021-06-02,0.6922374,0.6922374,0.6922374,0.6922374,5430454.0,0.0,2025-03-15 21:23:38
357,2021-06-03,0.67211264,0.67211264,0.67211264,0.67211264,5552342.0,0.0,2025-03-15 21:23:38
358,2021-06-04,0.84437037,0.84437037,0.84437037,0.84437037,6524582.0,0.0,2025-03-15 21:23:38
359,2021-06-07,0.6840239,0.6840239,0.6840239,0.6840239,4844760.0,0.0,2025-03-15 21:23:38
360,2021-06-08,0.65111107,0.65111107,0.65111107,0.65111107,5042376.0,0.0,2025-03-15 21:23:38
361,2021-06-09,0.6521472,0.6521472,0.6521472,0.6521472,5466689.0,0.0,2025-03-15 21:23:38
362,2021-06-10,0.7819111,0.7819111,0.7819111,0.7819111,5873938.0,0.0,2025-03-15 21:23:38
363,2021-06-11,0.84655356,0.84655356,0.84655356,0.84655356,6557278.0,0.0,2025-03-15 21:23:38
364,2021-06-14,0.7131663,0.7131663,0.7131663,0.7131663,5909872.0,0.0,2025-03-15 21:23:38
365,2021-06-15,0.7115862,0.7115862,0.7115862,0.7115862,4868381.0,0.0,2025-03-15 21:23:38
366,2021-06-16,0.9685726,0.9685726,0.9685726,0.9685726,6001731.0,0.0,2025-03-15 21:23:38
367,2021-06-17,0.8425435,0.8425435,0.8425435,0.8425435,6748907.0,0.0,2025-03-15 21:23:38
368,2021-06-18,0.9029305,0.9029305,0.9029305,0.9029305,8045493.0,0.0,2025-03-15 21:23:38
369,2021-06-21,0.79545456,0.79545456,0.79545456,0.79545456,5951914.0,0.0,2025-03-15 21:23:38
370,2021-06-22,0.78090584,0.78090584,0.78090584,0.78090584,4909945.0,0.0,2025-03-15 21:23:38
371,2021-06-23,0.6958925,0.6958925,0.6958925,0.6958925,5273795.0,0.0,2025-03-15 21:23:38
372,2021-06-24,0.68194556,0.68194556,0.68194556,0.68194556,5693315.0,0.0,2025-03-15 21:23:38
373,2021-06-25,0.7373561,0.7373561,0.7373561,0.7373561,6350848.0,0.0,2025-03-15 21:23:38
374,2021-06-28,0.7551159,0.7551159,0.7551159,0.7551159,5640811.0,0.0,2025-03-15 21:23:38
375,2021-06-29,0.6584876,0.6584876,0.6584876,0.6584876,4825849.0,0.0,2025-03-15 21:23:38
376,2021-06-30,0.7430731,0.7430731,0.7430731,0.7430731,5636206.0,0.0,2025-03-15 21:23:38
377,2021-07-01,0.6538564,0.6538564,0.6538564,0.6538564,5928493.0,0.0,2025-03-15 21:23:38
378,2021-07-02,0.78201044,0.78201044,0.78201044,0.78201044,6485431.0,0.0,2025-03-15 21:23:38
379,2021-07-06,0.8884645,0.8884645,0.8884645,0.8884645,6774181.0,0.0,2025-03-15 21:23:38
380,2021-07-07,0.8344768,0.8344768,0.8344768,0.8344768,5838826.0,0.0,2025-03-15 21:23:38
381,2021-07-08,0.8573413,0.8573413,0.8573413,0.8573413,5913379.0,0.0,2025-03-15 21:23:38
382,2021-07-09,0.8666346,0.8666346,0.8666346,0.8666346,6238696.0,0.0,2025-03-15 21:23:38
383,2021-07-12,0.8772546,0.8772546,0.8772546,0.8772546,5354957.0,0.0,2025-03-15 21:23:38
384,2021-07-13,0.81377727,0.81377727,0.81377727,0.81377727,5505935.0,0.0,2025-03-15 21:23:38
385,2021-07-14,0.80885994,0.80885994,0.80885994,0.80885994,6124722.0,0.0,2025-03-15 21:23:38
386,2021-07-15,0.8948042,0.8948042,0.8948042,0.8948042,6099331.0,0.0,2025-03-15 21:23:38
387,2021-07-16,0.98157746,0.98157746,0.98157746,0.98157746,7519070.0,0.0,2025-03-15 21:23:38
388,2021-07-19,0.9779344,0.9779344,0.9779344,0.9779344,8858666.0,0.0,2025-03-15 21:23:38
389,2021-07-20,0.77583414,0.77583414,0.77583414,0.77583414,5517007.0,0.0,2025-03-15 21:23:38
390,2021-07-21,0.8607812,0.8607812,0.8607812,0.8607812,4918683.0,0.0,2025-03-15 21:23:38
391,2021-07-22,0.8651426,0.8651426,0.8651426,0.8651426,3980108.0,0.0,2025-03-15 21:23:38
392,2021-07-23,0.88142836,0.88142836,0.88142836,0.88142836,6079516.0,0.0,2025-03-15 21:23:38
393,2021-07-26,0.86064446,0.86064446,0.86064446,0.86064446,4616417.0,0.0,2025-03-15 21:23:38
394,2021-07-27,0.99842453,0.99842453,0.99842453,0.99842453,4622228.0,0.0,2025-03-15 21:23:38
395,2021-07-28,0.7963633,0.7963633,0.7963633,0.7963633,4609603.0,0.0,2025-03-15 21:23:38
396,2021-07-29,0.67141557,0.67141557,0.67141557,0.67141557,5102825.0,0.0,2025-03-15 21:23:38
397,2021-07-30,0.8286542,0.8286542,0.8286542,0.8286542,6754043.0,0.0,2025-03-15 21:23:38
398,2021-08-02,0.89403075,0.89403075,0.89403075,0.89403075,5097530.0,0.0,2025-03-15 21:23:38
399,2021-08-03,0.7640993,0.7640993,0.7640993,0.7640993,4659863.0,0.0,2025-03-15 21:23:38
400,2021-08-04,0.8382358,0.8382358,0.8382358,0.8382358,4746856.0,0.0,2025-03-15 21:23:38
401,2021-08-05,0.81998354,0.81998354,0.81998354,0.81998354,4585980.0,0.0,2025-03-15 21:23:38
402,2021-08-06,0.94512683,0.94512683,0.94512683,0.94512683,5851064.0,0.0,2025-03-15 21:23:38
403,2021-08-09,0.85989064,0.85989064,0.85989064,0.85989064,5054662.0,0.0,2025-03-15 21:23:38
404,2021-08-10,0.72410965,0.72410965,0.72410965,0.72410965,4571763.0,0.0,2025-03-15 21:23:38
405,2021-08-11,0.97762084,0.97762084,0.97762084,0.97762084,5472059.0,0.0,2025-03-15 21:23:38
406,2021-08-12,0.88383883,0.88383883,0.88383883,0.88383883,5374272.0,0.0,2025-03-15 21:23:38
407,2021-08-13,0.9341563,0.9341563,0.9341563,0.9341563,5775528.0,0.0,2025-03-15 21:23:38
408,2021-08-16,0.87082314,0.87082314,0.87082314,0.87082314,5921638.0,0.0,2025-03-15 21:23:38
409,2021-08-17,0.9163749,0.9163749,0.9163749,0.9163749,6388324.0,0.0,2025-03-15 21:23:38
410,2021-08-18,0.90591544,0.90591544,0.90591544,0.90591544,6139127.0,0.0,2025-03-15 21:23:38
411,2021-08-19,1.0353096,1.0353096,1.0353096,1.0353096,7004707.0,0.0,2025-03-15 21:23:38
412,2021-08-20,0.90751725,0.90751725,0.90751725,0.90751725,6540869.0,0.0,2025-03-15 21:23:38
413,2021-08-23,0.77999616,0.77999616,0.77999616,0.77999616,6007051.0,0.0,2025-03-15 21:23:38
414,2021-08-24,0.6880499,0.6880499,0.6880499,0.6880499,4786501.0,0.0,2025-03-15 21:23:38
415,2021-08-25,0.7972696,0.7972696,0.7972696,0.7972696,4962610.0,0.0,2025-03-15 21:23:38
416,2021-08-26,0.86051583,0.86051583,0.86051583,0.86051583,5713767.0,0.0,2025-03-15 21:23:38
417,2021-08-27,0.8766076,0.8766076,0.8766076,0.8766076,6166360.0,0.0,2025-03-15 21:23:38
418,2021-08-30,0.77197725,0.77197725,0.77197725,0.77197725,5755710.0,0.0,2025-03-15 21:23:38
419,2021-08-31,0.88673496,0.88673496,0.88673496,0.88673496,4829766.0,0.0,2025-03-15 21:23:38
420,2021-09-01,0.8110494,0.8110494,0.8110494,0.8110494,5570366.0,0.0,2025-03-15 21:23:38
421,2021-09-02,0.67919976,0.67919976,0.67919976,0.67919976,5136882.0,0.0,2025-03-15 21:23:38
422,2021-09-03,0.88699156,0.88699156,0.88699156,0.88699156,5747482.0,0.0,2025-03-15 21:23:38
423,2021-09-07,0.87236434,0.87236434,0.87236434,0.87236434,5754781.0,0.0,2025-03-15 21:23:38
424,2021-09-08,0.8603819,0.8603819,0.8603819,0.8603819,5856698.0,0.0,2025-03-15 21:23:38
425,2021-09-09,0.8152712,0.8152712,0.8152712,0.8152712,5280259.0,0.0,2025-03-15 21:23:38
426,2021-09-10,0.98777187,0.98777187,0.98777187,0.98777187,7212668.0,0.0,2025-03-15 21:23:38
427,2021-09-13,0.91191566,0.91191566,0.91191566,0.91191566,7007928.0,0.0,2025-03-15 21:23:38
428,2021-09-14,0.90008867,0.90008867,0.90008867,0.90008867,6186227.0,0.0,2025-03-15 21:23:38
429,2021-09-15,0.8519348,0.8519348,0.8519348,0.8519348,6590171.0,0.0,2025-03-15 21:23:38
430,2021-09-16,0.84306854,0.84306854,0.84306854,0.84306854,5357439.0,0.0,2025-03-15 21:23:38
431,2021-09-17,0.92106676,0.92106676,0.92106676,0.92106676,7868213.0,0.0,2025-03-15 21:23:38
432,2021-09-20,1.0781195,1.0781195,1.0781195,1.0781195,8731795.0,0.0,2025-03-15 21:23:38
433,2021-09-21,0.8852614,0.8852614,0.8852614,0.8852614,5215555.0,0.0,2025-03-15 21:23:38
434,2021-09-22,0.97555417,0.97555417,0.97555417,0.97555417,5803060.0,0.0,2025-03-15 21:23:38
435,2021-09-23,0.78860897,0.78860897,0.78860897,0.78860897,6339787.0,0.0,2025-03-15 21:23:38
436,2021-09-24,1.0000163,1.0000163,1.0000163,1.0000163,5890112.0,0.0,2025-03-15 21:23:38
437,2021-09-27,0.8154102,0.8154102,0.8154102,0.8154102,5474266.0,0.0,2025-03-15 21:23:38
438,2021-09-28,1.0814853,1.0814853,1.0814853,1.0814853,6698336.0,0.0,2025-03-15 21:23:38
439,2021-09-29,0.9336903,0.9336903,0.9336903,0.9336903,5541618.0,0.0,2025-03-15 21:23:38
440,2021-09-30,1.07304,1.07304,1.07304,1.07304,6856468.0,0.0,2025-03-15 21:23:38
441,2021-10-01,0.9350934,0.9350934,0.9350934,0.9350934,6965837.0,0.0,2025-03-15 21:23:38
442,2021-10-04,0.97398436,0.97398436,0.97398436,0.97398436,6133805.0,0.0,2025-03-15 21:23:38
443,2021-10-05,0.85648096,0.85648096,0.85648096,0.85648096,5075320.0,0.0,2025-03-15 21:23:38
444,2021-10-06,0.9946665,0.9946665,0.9946665,0.9946665,6428473.0,0.0,2025-03-15 21:23:38
445,2021-10-07,0.95212716,0.95212716,0.95212716,0.95212716,5762000.0,0.0,2025-03-15 21:23:38
446,2021-10-08,1.0366651,1.0366651,1.0366651,1.0366651,6018879.0,0.0,2025-03-15 21:23:38
447,2021-10-11,0.9724043,0.9724043,0.9724043,0.9724043,5443901.0,0.0,2025-03-15 21:23:38
448,2021-10-12,0.80088544,0.80088544,0.80088544,0.80088544,4719874.0,0.0,2025-03-15 21:23:38
449,2021-10-13,0.89421123,0.89421123,0.89421123,0.89421123,5751511.0,0.0,2025-03-15 21:23:38
450,2021-10-14,0.83373576,0.83373576,0.83373576,0.83373576,6401654.0,0.0,2025-03-15 21:23:38
451,2021-10-15,0.8626108,0.8626108,0.8626108,0.8626108,7953000.0,0.0,2025-03-15 21:23:38
452,2021-10-18,0.76122695,0.76122695,0.76122695,0.76122695,6488774.0,0.0,2025-03-15 21:23:38
453,2021-10-19,0.75940657,0.75940657,0.75940657,0.75940657,6219541.0,0.0,2025-03-15 21:23:38
454,2021-10-20,0.77716786,0.77716786,0.77716786,0.77716786,6024217.0,0.0,2025-03-15 21:23:38
455,2021-10-21,0.7442019,0.7442019,0.7442019,0.7442019,4997960.0,0.0,2025-03-15 21:23:38
456,2021-10-22,0.8332387,0.8332387,0.8332387,0.8332387,6554624.0,0.0,2025-03-15 21:23:38
457,2021-10-25,0.71219605,0.71219605,0.71219605,0.71219605,5741459.0,0.0,2025-03-15 21:23:38
458,2021-10-26,0.83139765,0.83139765,0.83139765,0.83139765,6530374.0,0.0,2025-03-15 21:23:38
459,2021-10-27,0.8540983,0.8540983,0.8540983,0.8540983,6087409.0,0.0,2025-03-15 21:23:38
460,2021-10-28,0.662636,0.662636,0.662636,0.662636,5415789.0,0.0,2025-03-15 21:23:38
461,2021-10-29,0.86655146,0.86655146,0.86655146,0.86655146,7111604.0,0.0,2025-03-15 21:23:38
462,2021-11-01,0.76194483,0.76194483,0.76194483,0.76194483,6133055.0,0.0,2025-03-15 21:23:38
463,2021-11-02,0.71136653,0.71136653,0.71136653,0.71136653,5332892.0,0.0,2025-03-15 21:23:38
464,2021-11-03,0.6914731,0.6914731,0.6914731,0.6914731,6509345.0,0.0,2025-03-15 21:23:38
465,2021-11-04,0.6863507,0.6863507,0.6863507,0.6863507,7375238.0,0.0,2025-03-15 21:23:38
466,2021-11-05,0.77657276,0.77657276,0.77657276,0.77657276,8779867.0,0.0,2025-03-15 21:23:38
467,2021-11-08,0.66255724,0.66255724,0.66255724,0.66255724,6423082.0,0.0,2025-03-15 21:23:38
468,2021-11-09,0.734403,0.734403,0.734403,0.734403,5943421.0,0.0,2025-03-15 21:23:38
469,2021-11-10,0.86871105,0.86871105,0.86871105,0.86871105,7162960.0,0.0,2025-03-15 21:23:38
470,2021-11-11,0.7340228,0.7340228,0.7340228,0.7340228,4996897.0,0.0,2025-03-15 21:23:38
471,2021-11-12,0.74910456,0.74910456,0.74910456,0.74910456,7146502.0,0.0,2025-03-15 21:23:38
472,2021-11-15,0.7847075,0.7847075,0.7847075,0.7847075,5958221.0,0.0,2025-03-15 21:23:38
473,2021-11-16,0.78856415,0.78856415,0.78856415,0.78856415,5904188.0,0.0,2025-03-15 21:23:38
474,2021-11-17,0.7973176,0.7973176,0.7973176,0.7973176,6113335.0,0.0,2025-03-15 21:23:38
475,2021-11-18,0.69506335,0.69506335,0.69506335,0.69506335,6749215.0,0.0,2025-03-15 21:23:38
476,2021-11-19,0.7628144,0.7628144,0.7628144,0.7628144,8195079.0,0.0,2025-03-15 21:23:38
477,2021-11-22,0.7725949,0.7725949,0.7725949,0.7725949,7803273.0,0.0,2025-03-15 21:23:38
478,2021-11-23,0.8367779,0.8367779,0.8367779,0.8367779,6220399.0,0.0,2025-03-15 21:23:38
479,2021-11-24,0.90049684,0.90049684,0.90049684,0.90049684,5697414.0,0.0,2025-03-15 21:23:38
480,2021-11-26,0.91708314,0.91708314,0.91708314,0.91708314,7139415.0,0.0,2025-03-15 21:23:38
481,2021-11-29,0.87363297,0.87363297,0.87363297,0.87363297,6689220.0,0.0,2025-03-15 21:23:38
482,2021-11-30,0.9391487,0.9391487,0.9391487,0.9391487,7755860.0,0.0,2025-03-15 21:23:38
483,2021-12-01,0.9886895,0.9886895,0.9886895,0.9886895,8316612.0,0.0,2025-03-15 21:23:38
484,2021-12-02,1.0846232,1.0846232,1.0846232,1.0846232,6377740.0,0.0,2025-03-15 21:23:38
485,2021-12-03,1.1483198,1.1483198,1.1483198,1.1483198,9395778.0,0.0,2025-03-15 21:23:38
486,2021-12-06,1.0138792,1.0138792,1.0138792,1.0138792,6767188.0,0.0,2025-03-15 21:23:38
487,2021-12-07,0.94703126,0.94703126,0.94703126,0.94703126,6633775.0,0.0,2025-03-15 21:23:38
488,2021-12-08,0.8847608,0.8847608,0.8847608,0.8847608,5623868.0,0.0,2025-03-15 21:23:38
489,2021-12-09,0.9053697,0.9053697,0.9053697,0.9053697,5212939.0,0.0,2025-03-15 21:23:38
490,2021-12-10,1.0759658,1.0759658,1.0759658,1.0759658,6450912.0,0.0,2025-03-15 21:23:38
491,2021-12-13,0.97768265,0.97768265,0.97768265,0.97768265,5734722.0,0.0,2025-03-15 21:23:38
492,2021-12-14,0.97002524,0.97002524,0.97002524,0.97002524,5272938.0,0.0,2025-03-15 21:23:38
493,2021-12-15,0.92368543,0.92368543,0.92368543,0.92368543,6386853.0,0.0,2025-03-15 21:23:38
494,2021-12-16,0.8562935,0.8562935,0.8562935,0.8562935,6417526.0,0.0,2025-03-15 21:23:38
495,2021-12-17,0.86853915,0.86853915,0.86853915,0.86853915,7319150.0,0.0,2025-03-15 21:23:38
496,2021-12-20,0.84524196,0.84524196,0.84524196,0.84524196,6356912.0,0.0,2025-03-15 21:23:38
497,2021-12-21,0.8721274,0.8721274,0.8721274,0.8721274,6233896.0,0.0,2025-03-15 21:23:38
498,2021-12-22,0.81806654,0.81806654,0.81806654,0.81806654,5557173.0,0.0,2025-03-15 21:23:38
